team,season,week,l5_off_epa,l5_def_epa
KC,2017,8,0.14730280935764312,0.10012705326080322
KC,2017,9,0.07091783285140991,0.08988288342952729
KC,2017,11,0.04507880955934525,0.11733698546886444
KC,2017,12,-0.03966876417398453,0.05560978651046753
KC,2017,13,-0.07284853309392929,-0.008750084042549133
KC,2017,14,-0.04746860712766647,-0.014392364025115966
KC,2017,15,0.028034557402133942,-0.0021483510732650756
KC,2017,16,0.05488294959068298,-0.0658023864030838
KC,2017,17,0.10338003188371658,-0.06500339210033416
KC,2018,1,0.1652256827801466,-0.05719669759273529
KC,2018,2,0.11348615698516369,-0.051999032497406006
KC,2018,3,0.1920399885624647,0.0227572500705719
KC,2018,4,0.21398147456347943,0.09431857466697693
KC,2018,5,0.24517361484467984,0.12758499756455421
KC,2018,6,0.2601061999797821,0.11827743425965309
KC,2018,7,0.2625285774469376,0.09622465148568153
KC,2018,8,0.24259640276432037,-0.007091008871793747
KC,2018,9,0.2157924085855484,-0.04608274847269058
KC,2018,10,0.26505705118179324,-0.04368738308548927
KC,2018,11,0.26642905473709105,-0.0413656122982502
KC,2018,13,0.24170095175504686,-0.04710996225476265
KC,2018,14,0.2130717769265175,0.022206683456897736
KC,2018,15,0.20735143423080443,0.02801414504647255
KC,2018,16,0.15827966928482057,0.05143169984221459
KC,2018,17,0.17918871641159057,0.12526628896594047
KC,2019,1,0.21439417451620102,0.03736139759421349
KC,2019,2,0.23543768078088761,0.06832498908042908
KC,2019,3,0.24811552762985228,0.02272152304649353
KC,2019,4,0.2497572958469391,0.030140063166618346
KC,2019,5,0.234139521420002,-0.0345670759677887
KC,2019,6,0.16260651499032974,0.03025647271424532
KC,2019,7,0.10238327160477638,0.02914706040173769
KC,2019,8,0.06365820653736591,-0.020386607758700846
KC,2019,9,0.030059534683823587,-0.005730815045535564
KC,2019,10,0.036090143397450446,0.024982324428856374
KC,2019,11,0.08150291629135609,0.060035161674022675
KC,2019,13,0.08334777019917965,0.014129921793937683
KC,2019,14,0.09220895543694496,0.07617273479700089
KC,2019,15,0.07620641738176345,-0.03462703675031662
KC,2019,16,0.0679252251982689,-0.09834966659545899
KC,2019,17,0.07744002491235732,-0.18074672520160676
KC,2020,1,0.10082500129938125,-0.14798405319452285
KC,2020,2,0.13641775771975517,-0.10080725848674774
KC,2020,3,0.15834259539842604,-0.03808129504323006
KC,2020,4,0.2026006445288658,-0.008904831856489182
KC,2020,5,0.1748650535941124,-0.0017757348716259003
KC,2020,6,0.17421358078718185,0.028853223472833634
KC,2020,7,0.19160617142915726,-0.0065779007971286775
KC,2020,8,0.1799810893833637,-0.064891517162323
KC,2020,9,0.17489196732640266,-0.0892857477068901
KC,2020,11,0.21399643197655677,0.016380421817302704
KC,2020,12,0.24615699127316476,0.007262565195560455
KC,2020,13,0.23463425412774086,0.04183874130249023
KC,2020,14,0.2527898997068405,0.11056727468967438
KC,2020,15,0.19520937595516444,0.15645365212112666
KC,2020,16,0.15226745922118426,0.06630790624767542
KC,2020,17,0.08958485517650842,0.03007169384509325
KC,2021,1,0.07421482894569635,0.050808429904282096
KC,2021,2,0.10967388246208429,0.08761075455695391
KC,2021,3,0.16620429158210753,0.12348808273673058
KC,2021,4,0.17351902201771735,0.19615671262145043
KC,2021,5,0.27561367154121397,0.23611492216587066
KC,2021,6,0.21081753075122833,0.24741598069667817
KC,2021,7,0.17043960988521575,0.15872249901294708
KC,2021,8,0.09230067133903504,0.16148515045642853
KC,2021,9,0.07294709421694279,0.10437358543276787
KC,2021,10,-0.06712455116212368,0.052174282539635894
KC,2021,11,0.04037198163568974,-0.04173384858295322
KC,2021,13,0.0011677313596010208,-0.06021255804225802
KC,2021,14,0.013324331119656562,-0.1241666222922504
KC,2021,15,0.08510452657938003,-0.17268357453867794
KC,2021,16,0.15351101607084275,-0.17484594285488128
KC,2021,17,0.12282130569219589,-0.19756827652454376
KC,2021,18,0.2098975211381912,-0.08589616119861603
KC,2022,1,0.2498966008424759,-0.051190190762281415
KC,2022,2,0.2679994374513626,0.009817009884864092
KC,2022,3,0.24326127991080285,0.014893050026148557
KC,2022,4,0.20507756099104882,0.038694171141833066
KC,2022,5,0.18193451687693596,0.0072343449108302595
KC,2022,6,0.18620071336627006,0.03304690448567271
KC,2022,7,0.11125091314315796,0.04564875494688749
KC,2022,9,0.21756620481610298,0.05457962080836296
KC,2022,10,0.22384629920125007,0.07101981714367867
KC,2022,11,0.22084174528717995,0.060541623085737226
KC,2022,12,0.22805748954415322,0.04412584975361824
KC,2022,13,0.2442263960838318,-0.014519598335027695
KC,2022,14,0.1775019258260727,0.014441098272800445
KC,2022,15,0.1779841884970665,0.010454793274402619
KC,2022,16,0.15815734416246413,-0.034657764434814456
KC,2022,17,0.11737980525940657,-0.09651937037706375
KC,2022,18,0.10284677427262068,-0.0847054585814476
KC,2023,1,0.08709878008812666,-0.1560525193810463
KC,2023,2,0.04410868119448423,-0.13613485591486096
KC,2023,3,0.026250061206519605,-0.17565600471571088
KC,2023,4,0.06256421953439713,-0.19119448261335492
KC,2023,5,0.06745526790618897,-0.1543065973557532
KC,2023,6,0.06919562518596649,-0.12278060611570255
KC,2023,7,0.08324603736400604,-0.1875526765943505
KC,2023,8,0.12364142090082168,-0.11126102084526793
KC,2023,9,0.02088393419981003,-0.064544326311443
KC,2023,11,0.008384846523404122,-0.09474239783594385
KC,2023,12,-0.050705472752451894,-0.10538779795169831
KC,2023,13,0.004551379755139351,-0.046580971032381055
KC,2023,14,-0.010975391790270805,0.004724627733230591
KC,2023,15,0.04105894826352596,0.01599090322852135
KC,2023,16,0.017053768783807755,-0.02130851522088051
KC,2023,17,-0.007773833721876145,-0.058261409401893616
KC,2023,18,-0.04429241791367531,-0.06815850511193275
KC,2024,1,-0.11253976300358773,-0.1753632493317127
KC,2024,2,-0.06026456207036972,-0.1568812534213066
KC,2024,3,-0.0566506639122963,-0.08425610437989235
KC,2024,4,0.012541523575782776,-0.05606954172253609
KC,2024,5,-0.007787752151489258,-0.08369333073496818
KC,2024,7,0.051787206530570985,-0.056988798826932904
KC,2024,8,0.007863810285925865,-0.10911514088511468
KC,2024,9,0.05226788185536861,-0.13209443688392639
KC,2024,10,0.06127006821334362,-0.0746390163898468
KC,2024,11,0.07860280401073397,-0.017266735434532166
KC,2024,12,0.07671671933494509,0.023050127923488616
KC,2024,13,0.13622619374655187,0.09766189008951187
KC,2024,14,0.10148037686012686,0.12663923054933549
KC,2024,15,0.07387727717868983,0.10608520805835724
KC,2024,16,0.049378291331231595,-0.011188849806785583
KC,2024,17,0.04440874066203833,-0.01308736503124237
KC,2024,18,0.05098117794841528,-0.07388940006494522
LA,2016,3,-0.2794544957578182,-0.035159317558282055
LA,2016,4,-0.20674874261021614,-0.02180026689893566
LA,2016,5,-0.1830398878082633,-0.05080305203591706
LA,2016,6,-0.1923590801656246,-0.0384620642347727
LA,2016,7,-0.03531288132071495,0.015418231580406427
LA,2016,9,-0.05847419574856758,-0.0023868544958531857
LA,2016,10,-0.06938430219888687,-0.021190651506185532
LA,2016,11,-0.06303069591522217,-0.012680742889642715
LA,2016,12,-0.0680130511522293,-0.038827264308929445
LA,2016,13,-0.18623232543468476,-0.038881391286849976
LA,2016,14,-0.21597468256950378,0.005268174409866333
LA,2016,15,-0.2543252930045128,0.055507314205169675
LA,2016,16,-0.3210765063762665,0.09063986986875534
LA,2016,17,-0.32352747917175295,0.10561710596084595
LA,2017,1,-0.4294536054134369,0.05831306129693985
LA,2017,2,-0.34316410273313525,-0.07174390405416489
LA,2017,3,-0.28357606641948224,-0.07862229794263839
LA,2017,4,-0.14269183985888959,-0.0884809099137783
LA,2017,5,-0.05899706296622753,-0.04767827913165092
LA,2017,6,0.054542141035199165,-0.10254858508706093
LA,2017,7,0.00859561301767826,0.003333311527967453
LA,2017,9,0.0420526921749115,-0.0989188350737095
LA,2017,10,0.06736940145492554,-0.1285654380917549
LA,2017,11,0.04735011160373688,-0.22923943549394607
LA,2017,12,0.061626973748207095,-0.14419959634542465
LA,2017,13,0.10207826048135757,-0.11934897750616073
LA,2017,14,0.06459241397678853,-0.09067235738039017
LA,2017,15,-0.021527199260890483,-0.034079888463020326
LA,2017,16,-0.019465406052768232,-0.06848580539226531
LA,2017,17,0.030022998340427876,-0.11942019760608673
LA,2018,1,-0.022319218330085277,-0.10004566907882691
LA,2018,2,0.010619711689651012,-0.09143690764904022
LA,2018,3,0.05234302580356598,-0.2024968683719635
LA,2018,4,0.09448111057281494,-0.07330164909362794
LA,2018,5,0.16092312335968018,-0.020433416962623595
LA,2018,6,0.2465660721063614,-0.003905615210533142
LA,2018,7,0.2500650197267532,0.03411496859043837
LA,2018,8,0.23834222555160522,0.014889180473983289
LA,2018,9,0.19238255247473718,0.018203246407210827
LA,2018,10,0.14685019478201866,0.03171859066933393
LA,2018,11,0.16990119740366935,0.029288497380912305
LA,2018,13,0.1605490230023861,0.050212796032428744
LA,2018,14,0.13398191034793855,0.10221007019281388
LA,2018,15,0.05897886231541634,0.032186733186244966
LA,2018,16,0.007476944476366043,0.0004973173141479492
LA,2018,17,-0.0007174961268901825,-0.06956293284893036
LA,2019,1,0.0038757480680942534,-0.09916443452239036
LA,2019,2,0.0035266849678009748,-0.07861585095524788
LA,2019,3,0.09881789716891945,-0.07957526221871376
LA,2019,4,0.12010315689258277,-0.13345886990427971
LA,2019,5,0.05284884977154434,-0.05341795906424522
LA,2019,6,0.059184987423941494,-0.01250973790884018
LA,2019,7,-0.058354290574789046,-0.009324705600738526
LA,2019,8,-0.05924054011702538,-0.018471956253051758
LA,2019,10,0.008115509897470475,0.021030256897211073
LA,2019,11,-0.06451677083969116,-0.11054125055670738
LA,2019,12,-0.13579866290092468,-0.1878952704370022
LA,2019,13,-0.06135499775409699,-0.0712443433701992
LA,2019,14,-0.04502778351306915,-0.11711696013808251
LA,2019,15,-0.09919707775115967,-0.14748861789703369
LA,2019,16,-0.0343086376786232,-0.010885953903198242
LA,2019,17,0.014501433819532394,0.02149236798286438
LA,2020,1,0.07608516588807106,-0.0784469660371542
LA,2020,2,0.03650529719889164,0.014345192536711692
LA,2020,3,0.091410905495286,0.020130128785967826
LA,2020,4,0.17637579031288625,-0.002309523895382881
LA,2020,5,0.14779418371617795,-0.023332126811146735
LA,2020,6,0.14938128553330898,-0.10670466050505638
LA,2020,7,0.14841131046414374,-0.08054419010877609
LA,2020,8,0.04587896838784218,-0.13904656767845153
LA,2020,10,-0.07112241610884666,-0.2746521055698395
LA,2020,11,-0.03977272063493729,-0.27630323469638823
LA,2020,12,-0.05602126009762287,-0.22856380343437194
LA,2020,13,-0.1532304909080267,-0.3138648122549057
LA,2020,14,-0.09378232024610042,-0.2734339594841003
LA,2020,15,-0.04885231852531433,-0.28673999309539794
LA,2020,16,-0.11400386616587639,-0.25428462252020834
LA,2020,17,-0.14509330727159978,-0.21733913235366345
LA,2021,1,-0.07910802699625492,-0.21666655950248243
LA,2021,2,-0.048539775982499124,-0.19921928308904172
LA,2021,3,-0.027646514773368835,-0.10533912144601346
LA,2021,4,0.06889502108097076,-0.06433990336954594
LA,2021,5,0.09762700982391834,-0.0014166280627250672
LA,2021,6,0.16747715659439563,0.04428299814462662
LA,2021,7,0.13579227216541767,0.01067321002483368
LA,2021,8,0.14987403638660907,0.039698176085948944
LA,2021,9,0.14957919307053089,-0.02038373202085495
LA,2021,10,0.09922925531864166,-0.10084321647882462
LA,2021,12,0.013707238435745239,-0.05311317592859268
LA,2021,13,-0.04207174330949783,0.011692438274621964
LA,2021,14,-0.023360152542591096,-0.0776764340698719
LA,2021,15,-0.023152874410152437,-0.0663010336458683
LA,2021,16,0.009544375538825988,-0.0907202310860157
LA,2021,17,0.03930957615375519,-0.13702752366662024
LA,2021,18,0.0802946925163269,-0.15593597218394278
LA,2022,1,0.04045850932598114,-0.05676985904574394
LA,2022,2,-0.05777290761470795,-0.010229002684354782
LA,2022,3,-0.039698118716478346,0.004849300533533096
LA,2022,4,0.0058747254312038425,0.012815579026937484
LA,2022,5,-0.05588838681578636,0.058865775167942044
LA,2022,6,-0.11851583048701286,0.013588781654834747
LA,2022,8,-0.062367294915020466,-0.08961458653211593
LA,2022,9,-0.08086913470178843,0.008904485404491425
LA,2022,10,-0.15008612517267467,-0.015974581241607666
LA,2022,11,-0.1447380954399705,-0.04573047012090683
LA,2022,12,-0.09028009113162624,-0.008996881544589996
LA,2022,13,-0.1364976107352959,0.0853505328297615
LA,2022,14,-0.12934758357941972,0.038574029505252835
LA,2022,15,-0.11610634766757358,0.07564902789890766
LA,2022,16,-0.09923056356847156,0.06082368157804012
LA,2022,17,-0.04306154251098633,-0.008794522657990456
LA,2022,18,-0.01846778392791748,0.022739341482520103
LA,2023,1,-0.03294065445661545,-0.018338176980614664
LA,2023,2,0.045664289593696596,-0.04468824937939644
LA,2023,3,0.05954079777002334,-0.011501267552375793
LA,2023,4,-0.022716547548770904,0.020494069159030914
LA,2023,5,0.03239511102437973,-0.032135720178484914
LA,2023,6,0.05540495249442756,0.01717083640396595
LA,2023,7,0.02675783964805305,-0.012965423986315727
LA,2023,8,0.02593558984808624,-0.03724270761013031
LA,2023,9,0.020670198975130914,0.009044535458087921
LA,2023,11,-0.10416178745217622,-0.008544513955712318
LA,2023,12,-0.13573124185204505,-0.03901171013712883
LA,2023,13,-0.09491803422570229,-0.015065693110227586
LA,2023,14,-0.06305879652500153,-0.03777659721672535
LA,2023,15,-0.011448143422603608,-0.02748660631477833
LA,2023,16,0.07476222924888135,-0.04329905547201633
LA,2023,17,0.13948341123759747,-0.05289110317826271
LA,2023,18,0.07611329890787602,-0.03921677097678185
LA,2024,1,0.06852749474346638,0.010442405194044112
LA,2024,2,0.057048330828547475,-0.001611582189798355
LA,2024,3,0.008011628687381745,0.09664288386702538
LA,2024,4,-0.000687950849533081,0.1470336839556694
LA,2024,5,0.003194262832403183,0.1649501718580723
LA,2024,7,-0.031862009316682816,0.1381130237132311
LA,2024,8,-0.10464058071374893,0.048856403306126596
LA,2024,9,-0.022726388275623323,0.0006561178714036941
LA,2024,10,-0.052184950560331345,-0.08844181112945079
LA,2024,11,-0.10642342641949654,-0.12497508116066455
LA,2024,12,-0.01668589934706688,-0.10819181352853775
LA,2024,13,0.0437098316848278,0.025919286906719206
LA,2024,14,0.03883854225277901,-0.006593726575374603
LA,2024,15,0.10151005387306214,0.13195025473833083
LA,2024,16,0.12914659976959228,0.10759582370519638
LA,2024,17,0.06376006454229355,0.08065362274646759
LA,2024,18,0.06129876784980297,0.01281653270125389
LAC,2016,3,0.15246811881661415,0.01736951246857643
LAC,2016,4,0.09501566613713901,-0.027959699432055157
LAC,2016,5,0.06175005994737148,-0.018071132712066174
LAC,2016,6,0.0646590381860733,0.0019421197474002838
LAC,2016,7,0.008409622311592101,-0.046275053173303604
LAC,2016,8,-8.981376886367798e-05,-0.02320515401661396
LAC,2016,9,-0.05321700051426888,-0.053414595499634746
LAC,2016,10,-0.010100571811199189,-0.058056929334998134
LAC,2016,12,-0.071610826253891,-0.02562384270131588
LAC,2016,13,-0.035005131363868715,-0.04109566025435925
LAC,2016,14,-0.046266503445804116,-0.014599524438381195
LAC,2016,15,-0.027799136750400067,0.005283488333225251
LAC,2016,16,-0.08549369405955076,-0.01516786366701126
LAC,2016,17,-0.02584016602486372,-0.0758906714618206
LAC,2017,1,-0.02866711001843214,-0.014809248596429824
LAC,2017,2,-0.044077277183532715,-0.048031804896891114
LAC,2017,3,0.03264459669589996,0.011462458036839962
LAC,2017,4,0.02121041715145111,0.052769592963159084
LAC,2017,5,0.04718234986066818,0.09993668925017118
LAC,2017,6,0.0419955275952816,0.060664796642959117
LAC,2017,7,0.058146370202302934,0.03790777921676636
LAC,2017,8,-0.005951311439275742,-0.061386823654174805
LAC,2017,10,0.056163019686937335,-0.06652057021856309
LAC,2017,11,-0.010185428708791733,-0.12565825879573822
LAC,2017,12,0.015227758884429931,-0.15004029273986816
LAC,2017,13,0.07124347388744354,-0.18021135032176971
LAC,2017,14,0.1299773097038269,-0.13113435357809067
LAC,2017,15,0.09958738889545202,-0.20690007507801056
LAC,2017,16,0.10405802335590124,-0.1481086030602455
LAC,2017,17,0.07273271139711142,-0.16085673421621322
LAC,2018,1,0.06920704897493124,-0.13502173274755477
LAC,2018,2,0.08540062960237264,-0.06842397749423981
LAC,2018,3,0.1255052849650383,-0.022212424874305726
LAC,2018,4,0.17393793016672135,-0.002627742290496826
LAC,2018,5,0.15188139379024507,0.03762954920530319
LAC,2018,6,0.13903485536575316,0.048376168310642245
LAC,2018,7,0.13863907754421234,-0.05990606993436813
LAC,2018,9,0.1571653038263321,-0.012317498028278352
LAC,2018,10,0.1706267237663269,-0.08112092167139054
LAC,2018,11,0.20830629020929337,-0.09895533919334412
LAC,2018,12,0.1909782648086548,-0.059510572254657744
LAC,2018,13,0.20299705266952514,-0.05589948445558548
LAC,2018,14,0.2016010820865631,-0.06527429670095444
LAC,2018,15,0.1754898339509964,-0.04568388052284718
LAC,2018,16,0.18750079721212387,0.03574637584388256
LAC,2018,17,0.08290916383266449,-0.00661386288702488
LAC,2019,1,-0.014891493320465087,0.007541802152991295
LAC,2019,2,-0.02703913152217865,0.03914223574101925
LAC,2019,3,-0.046430909633636476,0.034898522216826676
LAC,2019,4,-0.07616733685135842,0.030192112643271686
LAC,2019,5,0.05021808966994286,0.025656592566519976
LAC,2019,6,0.011775713413953781,0.07276344997808337
LAC,2019,7,-0.05035885944962502,0.007036585640162229
LAC,2019,8,-0.03599182292819023,0.040573747269809245
LAC,2019,9,-0.055726435780525205,-0.027656167931854724
LAC,2019,10,-0.05278344452381134,-0.014965847320854663
LAC,2019,11,-0.0041108250617980955,-0.0033133625984191895
LAC,2019,13,0.007918114960193633,0.019063010811805725
LAC,2019,14,0.0015839260071516038,-0.055901160836219786
LAC,2019,15,0.12962416671216487,-0.0646510198712349
LAC,2019,16,-0.010496870055794716,-0.034062033891677855
LAC,2019,17,0.02154959999024868,-0.012825573980808257
LAC,2020,1,0.05431227199733257,0.010559402406215668
LAC,2020,2,0.034874173998832705,0.006673835217952728
LAC,2020,3,-0.06969450190663337,0.06232541501522064
LAC,2020,4,-0.0025017373263835907,0.024163958430290223
LAC,2020,5,0.01596778854727745,0.023041516542434692
LAC,2020,7,-0.006887315586209297,-0.018600122630596162
LAC,2020,8,0.03736678771674633,0.010540759563446045
LAC,2020,9,0.03682704605162144,0.001959933340549469
LAC,2020,10,0.08381915427744388,0.058174559473991395
LAC,2020,11,0.05287231169641018,0.01563057452440262
LAC,2020,12,0.0583221085369587,0.01522439569234848
LAC,2020,13,0.01837434247136116,0.02311195284128189
LAC,2020,14,-0.06298851147294045,0.013169495388865471
LAC,2020,15,-0.07607934772968292,-0.02157901683822274
LAC,2020,16,-0.018994901329278946,0.014771740045398473
LAC,2020,17,-0.03174467943608761,0.02695659613236785
LAC,2021,1,0.03130450285971165,0.06743647223338485
LAC,2021,2,0.11541707031428813,0.04257358713075519
LAC,2021,3,0.12404326982796192,0.06190294250845909
LAC,2021,4,0.12043252773582935,0.0517742820084095
LAC,2021,5,0.12406396833248437,0.001331453025341034
LAC,2021,6,0.13247814741916955,0.02735738605260849
LAC,2021,8,0.056877343775704504,0.058380261063575745
LAC,2021,9,0.0323229328263551,0.02743704169988632
LAC,2021,10,0.04521490787155926,0.058197198808193205
LAC,2021,11,0.021019601449370384,0.12371527105569839
LAC,2021,12,0.010507323965430259,0.06029767133295536
LAC,2021,13,0.07487957449629903,0.06804553158581257
LAC,2021,14,0.08384399050846696,0.021029676869511606
LAC,2021,15,0.06803400749340653,-0.03864986412227154
LAC,2021,16,0.08962438637390732,-0.024606169387698173
LAC,2021,17,0.05183541933074594,0.03798232972621918
LAC,2021,18,0.07173011898994446,-0.008269947767257691
LAC,2022,1,0.0928302027285099,0.035367853939533234
LAC,2022,2,0.057083050906658175,0.022516371309757234
LAC,2022,3,0.062159091047942636,-0.002221786230802536
LAC,2022,4,0.0010622626170516015,-0.018365245312452316
LAC,2022,5,0.017256312631070615,-0.004698716849088669
LAC,2022,6,0.0496908089146018,0.044130667299032214
LAC,2022,7,0.01024677585810423,0.04140183553099632
LAC,2022,9,-0.04029653370380402,0.04781267493963241
LAC,2022,10,0.017029444128274916,0.0055327901238342745
LAC,2022,11,-0.04807121977210045,0.02626779988349881
LAC,2022,12,-0.08781752064824104,0.03493787959159818
LAC,2022,13,-0.042111029475927354,0.07718928545655217
LAC,2022,14,-0.014101140946149827,0.0447819569701096
LAC,2022,15,-0.014873731881380081,0.028232067823410034
LAC,2022,16,0.0024342902004718782,0.010455319285392761
LAC,2022,17,-0.024330426752567292,-0.14778126478195192
LAC,2022,18,0.01920565068721771,-0.1794550783932209
LAC,2023,1,0.05029817670583725,-0.13229766115546227
LAC,2023,2,0.07541690394282341,-0.0642418809235096
LAC,2023,3,0.10676872804760933,-0.05150627754628658
LAC,2023,4,0.15488817244768144,0.06294570059981197
LAC,2023,6,0.08543406054377556,0.04962631256785244
LAC,2023,7,0.05328318104147911,0.026573848887346686
LAC,2023,8,0.03201116472482681,0.024721867009066045
LAC,2023,9,0.009361420571804047,-0.007126659364439547
LAC,2023,10,-0.05242543667554855,-0.0813744343817234
LAC,2023,11,0.00023408308625221251,0.03479072377085686
LAC,2023,12,0.03488231524825096,0.04046188071370125
LAC,2023,13,-0.03470577895641327,-0.012494134157896042
LAC,2023,14,-0.06906889975070954,-0.0376995675265789
LAC,2023,15,-0.13989986181259156,0.01436423435807228
LAC,2023,16,-0.2552202880382538,-0.017926784604787825
LAC,2023,17,-0.28705100864171984,-0.0161427766084671
LAC,2023,18,-0.25984166711568835,-0.022167063504457473
LAC,2024,1,-0.26792020350694656,-0.0013339199125766755
LAC,2024,2,-0.19046542346477507,-0.0460919626057148
LAC,2024,3,-0.10173053741455078,-0.19470846131443978
LAC,2024,4,-0.11568735390901566,-0.2010192833840847
LAC,2024,6,-0.1253676638007164,-0.2084077537059784
LAC,2024,7,-0.06616319417953491,-0.18655640482902527
LAC,2024,8,-0.038746751844882965,-0.11663908790796995
LAC,2024,9,-0.05292215049266815,-0.05837662648409605
LAC,2024,10,-0.013912016898393631,-0.11999818962067366
LAC,2024,11,0.05991218909621239,-0.0799320949241519
LAC,2024,12,0.055682577192783356,-0.047049648873507974
LAC,2024,13,0.046521082799881694,0.006522557139396668
LAC,2024,14,-0.006661145109683275,-0.001170530915260315
LAC,2024,15,0.004619960021227598,0.05345476176589727
LAC,2024,16,-0.10071327285841107,0.07495871987193822
LAC,2024,17,-0.07609115513041616,0.0930169066414237
LAC,2024,18,-0.019382263720035552,-0.0738749722018838
LV,2016,3,0.21724559366703033,0.27617230266332626
LV,2016,4,0.1668833171327909,0.13583268225193024
LV,2016,5,0.11670001782476902,0.09377435129135847
LV,2016,6,0.10975904017686844,0.0902784712612629
LV,2016,7,0.01785857230424881,0.08617611303925514
LV,2016,8,-0.0066371820867061615,-0.009657996147871018
LV,2016,9,0.018425681442022324,0.018063669558614492
LV,2016,11,0.03254340589046478,0.003098669555038214
LV,2016,12,0.030258339643478394,0.0009235366247594357
LV,2016,13,0.062265074253082274,-0.03397119091823697
LV,2016,14,0.07932119593024253,0.008600675594061613
LV,2016,15,-0.004097364097833634,-0.015830843523144723
LV,2016,16,-0.034219884872436525,-0.0165731955319643
LV,2016,17,-0.004290530085563659,-0.011759516969323158
LV,2017,1,-0.10115264356136322,-0.03205419778823852
LV,2017,2,-0.0957999899983406,-0.03771539106965065
LV,2017,3,0.03257106095552444,-0.00045433342456817626
LV,2017,4,-0.045817768573760985,0.045819705724716185
LV,2017,5,-0.1404379725456238,0.019566452503204344
LV,2017,6,-0.07240619659423828,0.06418968588113785
LV,2017,7,-0.12673801481723784,0.05635279342532158
LV,2017,8,-0.1606265664100647,0.11295485943555832
LV,2017,9,-0.08447517454624176,0.11727446466684341
LV,2017,11,0.0012842297554016113,0.14482050836086274
LV,2017,12,0.033509226888418196,0.1831205040216446
LV,2017,13,0.054374617710709575,0.15124263167381286
LV,2017,14,-0.006078832969069481,0.045059961080551145
LV,2017,15,-0.012688439711928368,0.03430434763431549
LV,2017,16,-0.045826880261301994,0.030134010314941406
LV,2017,17,-0.14332713522017002,-0.11094762682914734
LV,2018,1,-0.1685285821557045,-0.02657970190048218
LV,2018,2,-0.19685993641614913,0.0383890450000763
LV,2018,3,-0.14663205742836,0.03928959518671036
LV,2018,4,-0.13447802364826203,0.08380858451128007
LV,2018,5,-0.036399638280272484,0.16133981123566626
LV,2018,6,-0.025653019174933435,0.1484932728111744
LV,2018,8,-0.04122690819203854,0.1574765034019947
LV,2018,9,-0.017580653354525567,0.21890324875712394
LV,2018,10,-0.058793654665350914,0.21837198063731195
LV,2018,11,-0.08940463662147521,0.2386028692126274
LV,2018,12,-0.07414853945374489,0.1525074765086174
LV,2018,13,-0.038581729680299756,0.1325772449374199
LV,2018,14,-0.07169859558343887,0.10024243146181107
LV,2018,15,-0.014060528576374054,0.0696421965956688
LV,2018,16,-0.019928188621997835,0.03660741075873375
LV,2018,17,-0.025287677347660065,0.08188376966863871
LV,2019,1,-0.07264243215322494,0.12058482710272074
LV,2019,2,-0.02634679153561592,0.09854766074568033
LV,2019,3,-0.08670000210404397,0.10716536585241557
LV,2019,4,-0.05863520428538323,0.16074557919055224
LV,2019,5,-0.025103504955768585,0.1504809983074665
LV,2019,7,0.05279662385582924,0.09330706615000964
LV,2019,8,0.03983353450894356,0.17737100441008807
LV,2019,9,0.11517507508397103,0.17168062049895524
LV,2019,10,0.17044122144579887,0.1559249134734273
LV,2019,11,0.15496269837021828,0.13811632934957743
LV,2019,12,0.14522869568318128,0.0959749847650528
LV,2019,13,0.040253045968711376,0.025005805492401122
LV,2019,14,-0.022579349763691425,0.0008323095738887787
LV,2019,15,-0.08189702946692705,0.0637993834912777
LV,2019,16,-0.08371842298656702,0.09302747435867786
LV,2019,17,-0.05379179045557976,0.14263166673481464
LV,2020,1,0.004646566137671471,0.07928661741316319
LV,2020,2,0.07129590921103954,0.0964131560176611
LV,2020,3,0.10810451321303845,0.04266363643109798
LV,2020,4,0.08488666601479053,0.061531071364879605
LV,2020,5,0.048055074736475946,0.10231157094240188
LV,2020,7,0.10860038623213768,0.15999764800071717
LV,2020,8,0.03769826218485832,0.20373962372541427
LV,2020,9,0.0424422599375248,0.16211576983332635
LV,2020,10,0.09341320022940636,0.16438503786921502
LV,2020,11,0.11821387410163879,0.05519662126898765
LV,2020,12,0.10909601747989654,0.08735718056559563
LV,2020,13,-0.014032167196273804,0.0031378500163555144
LV,2020,14,-0.03459216952323914,0.028895816206932066
LV,2020,15,-0.0700205447152257,0.08169638961553574
LV,2020,16,-0.06530529726296663,0.19471143633127214
LV,2020,17,-0.11806434039026499,0.15164617896080018
LV,2021,1,0.03964989390224218,0.16714296364225448
LV,2021,2,0.03610063400119543,0.1377477864269167
LV,2021,3,0.07904770895838738,0.061942167580127716
LV,2021,4,0.05207242667675018,-0.0007080361247062683
LV,2021,5,0.010860640555620193,-0.023521573422476648
LV,2021,6,-0.03793404772877693,-0.02256849070545286
LV,2021,7,0.01796663925051689,-0.013439620495773852
LV,2021,9,0.01771508976817131,-0.008143034926615656
LV,2021,10,0.011215698719024659,-0.004574238858185709
LV,2021,11,0.02505898177623749,0.07205661979969591
LV,2021,12,0.005689066648483276,0.0755161618348211
LV,2021,13,-0.039995400607585906,0.09266277514398098
LV,2021,14,-0.08741128854453564,0.09114144779741765
LV,2021,15,-0.13754474334418773,0.1668896820396185
LV,2021,16,-0.10497520747594535,0.08649206683039665
LV,2021,17,-0.07215122315101326,0.03203199654817581
LV,2021,18,-0.07102650734595954,0.011615220084786415
LV,2022,1,-0.08061819891445339,0.03189045935869217
