game_id,season,week,posteam,defteam,rusher_player_name,rusher_player_id,rush_attempts,rush_yards,rush_tds,yards_after_contact,temp,wind,roof,surface,home_team,away_team,home_score,away_score,spread_line,total_line,is_dome,is_home,opp_def_epa_per_play,opp_def_rush_epa,opp_def_rush_yards,avg_rush_yards_l4,avg_rush_tds_l4,avg_rush_attempts_l4
2019_12_JAX_TEN,2019,12,TEN,JAX,R.Tannehill,00-0029701,7.0,40.0,2.0,0.0,52.0,9.0,outdoors,grass,TEN,JAX,42,20,4.5,42.0,0,1,0.036399666,0.009181372,5.124138,19.75,0.25,4.25
2019_12_MIA_CLE,2019,12,CLE,MIA,K.Hunt,00-0033923,8.0,37.0,1.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,1,0.09040737,-0.018415213,4.4659796,45.75,0.0,10.0
2019_12_MIA_CLE,2019,12,CLE,MIA,N.Chubb,00-0034791,21.0,106.0,1.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,1,0.09040737,-0.018415213,4.4659796,101.0,0.25,21.75
2019_12_MIA_CLE,2019,12,MIA,CLE,K.Ballage,00-0034799,7.0,13.0,0.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,0,0.0040164627,0.018238563,5.0,19.75,0.25,9.75
2019_12_MIA_CLE,2019,12,MIA,CLE,M.Gaskin,00-0035311,4.0,10.0,0.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,0,0.0040164627,0.018238563,5.0,,,
2019_12_MIA_CLE,2019,12,MIA,CLE,P.Laird,00-0035342,3.0,20.0,0.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,0,0.0040164627,0.018238563,5.0,,,
2019_12_MIA_CLE,2019,12,MIA,CLE,R.Fitzpatrick,00-0023682,5.0,45.0,1.0,0.0,39.0,14.0,outdoors,grass,CLE,MIA,41,24,11.0,45.5,0,0,0.0040164627,0.018238563,5.0,13.75,0.5,5.0
2019_12_NYG_CHI,2019,12,CHI,NYG,D.Montgomery,00-0035685,13.0,22.0,0.0,0.0,48.0,12.0,outdoors,grass,CHI,NYG,19,14,6.0,41.0,0,1,0.02438187,-0.12328369,3.8635395,66.5,0.75,18.0
2019_12_NYG_CHI,2019,12,CHI,NYG,M.Trubisky,00-0033869,7.0,18.0,1.0,0.0,48.0,12.0,outdoors,grass,CHI,NYG,19,14,6.0,41.0,0,1,0.02438187,-0.12328369,3.8635395,11.25,0.0,3.25
2019_12_NYG_CHI,2019,12,CHI,NYG,T.Cohen,00-0033556,6.0,25.0,0.0,0.0,48.0,12.0,outdoors,grass,CHI,NYG,19,14,6.0,41.0,0,1,0.02438187,-0.12328369,3.8635395,18.0,0.0,4.75
2019_12_NYG_CHI,2019,12,NYG,CHI,S.Barkley,00-0034844,17.0,59.0,0.0,0.0,48.0,12.0,outdoors,grass,CHI,NYG,19,14,6.0,41.0,0,0,-0.06527873,-0.1251457,3.942029,41.25,0.25,16.0
2019_12_OAK_NYJ,2019,12,LV,NYJ,D.Washington,00-0032940,6.0,19.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,0,-0.046172634,-0.16944385,3.326139,19.0,0.25,5.0
2019_12_OAK_NYJ,2019,12,LV,NYJ,J.Jacobs,00-0035700,10.0,34.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,0,-0.046172634,-0.16944385,3.326139,92.25,0.75,20.5
2019_12_OAK_NYJ,2019,12,NYJ,LV,B.Powell,00-0028064,5.0,15.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,1,0.086289905,-0.07153245,3.8765433,22.0,0.0,5.75
2019_12_OAK_NYJ,2019,12,NYJ,LV,Jo.Adams,00-0034457,4.0,6.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,1,0.086289905,-0.07153245,3.8765433,26.25,0.25,10.25
2019_12_OAK_NYJ,2019,12,NYJ,LV,L.Bell,00-0030496,12.0,49.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,1,0.086289905,-0.07153245,3.8765433,45.5,0.5,15.25
2019_12_OAK_NYJ,2019,12,NYJ,LV,S.Darnold,00-0034869,4.0,16.0,1.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,1,0.086289905,-0.07153245,3.8765433,16.25,0.25,4.25
2019_12_OAK_NYJ,2019,12,NYJ,LV,T.Montgomery,00-0032200,5.0,2.0,0.0,0.0,43.0,12.0,outdoors,fieldturf,NYJ,OAK,34,3,-3.5,45.0,0,1,0.086289905,-0.07153245,3.8765433,25.25,0.25,4.5
2019_12_PIT_CIN,2019,12,CIN,PIT,J.Mixon,00-0033897,18.0,79.0,0.0,0.0,46.0,10.0,outdoors,grass,CIN,PIT,10,16,-5.5,37.5,0,1,-0.11713836,-0.17722495,3.7943723,67.0,0.25,18.0
2019_12_PIT_CIN,2019,12,PIT,CIN,B.Snell Jr.,00-0035217,21.0,98.0,0.0,0.0,46.0,10.0,outdoors,grass,CIN,PIT,10,16,-5.5,37.5,0,0,0.055718217,-0.00069801294,4.7083335,31.333333333333332,0.0,8.333333333333334
2019_12_PIT_CIN,2019,12,PIT,CIN,D.Hodges,00-0035577,3.0,1.0,0.0,0.0,46.0,10.0,outdoors,grass,CIN,PIT,10,16,-5.5,37.5,0,0,0.055718217,-0.00069801294,4.7083335,8.0,0.0,3.0
2019_12_PIT_CIN,2019,12,PIT,CIN,K.Whyte Jr.,00-0035596,6.0,43.0,0.0,0.0,46.0,10.0,outdoors,grass,CIN,PIT,10,16,-5.5,37.5,0,0,0.055718217,-0.00069801294,4.7083335,,,
2019_12_PIT_CIN,2019,12,PIT,CIN,M.Rudolph,00-0034771,4.0,4.0,0.0,0.0,46.0,10.0,outdoors,grass,CIN,PIT,10,16,-5.5,37.5,0,0,0.055718217,-0.00069801294,4.7083335,5.666666666666667,0.0,3.3333333333333335
2019_12_SEA_PHI,2019,12,PHI,SEA,C.Wentz,00-0032950,6.0,27.0,0.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,1,-0.00908191,-0.007270112,4.8530927,19.75,0.0,4.75
2019_12_SEA_PHI,2019,12,PHI,SEA,J.Ajayi,00-0031590,6.0,16.0,0.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,1,-0.00908191,-0.007270112,4.8530927,46.0,0.75,11.5
2019_12_SEA_PHI,2019,12,PHI,SEA,M.Sanders,00-0035243,12.0,63.0,0.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,1,-0.00908191,-0.007270112,4.8530927,43.75,0.25,7.75
2019_12_SEA_PHI,2019,12,SEA,PHI,C.Carson,00-0033594,8.0,26.0,0.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,0,-0.029076105,-0.16060326,4.0849857,87.25,0.5,20.5
2019_12_SEA_PHI,2019,12,SEA,PHI,R.Penny,00-0034750,14.0,129.0,1.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,0,-0.029076105,-0.16060326,4.0849857,36.75,0.25,7.0
2019_12_SEA_PHI,2019,12,SEA,PHI,R.Wilson,00-0029263,3.0,15.0,0.0,0.0,40.0,17.0,outdoors,grass,PHI,SEA,9,17,-1.0,45.5,0,0,-0.029076105,-0.16060326,4.0849857,28.75,0.25,5.5
2019_12_TB_ATL,2019,12,ATL,TB,B.Hill,00-0033567,9.0,14.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,TB,22,35,3.5,51.5,0,1,-0.03681219,-0.18192542,3.262431,32.75,0.25,10.75
2019_12_TB_ATL,2019,12,ATL,TB,Q.Ollison,00-0035273,8.0,20.0,1.0,0.0,59.0,0.0,closed,fieldturf,ATL,TB,22,35,3.5,51.5,0,1,-0.03681219,-0.18192542,3.262431,11.0,1.0,4.0
2019_12_TB_ATL,2019,12,TB,ATL,J.Winston,00-0031503,8.0,38.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,TB,22,35,3.5,51.5,0,0,0.004228406,-0.08610694,4.216152,27.25,0.0,4.5
2019_12_TB_ATL,2019,12,TB,ATL,P.Barber,00-0032741,11.0,32.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,TB,22,35,3.5,51.5,0,0,0.004228406,-0.08610694,4.216152,26.5,0.25,8.25
2019_12_TB_ATL,2019,12,TB,ATL,R.Jones,00-0034816,12.0,51.0,1.0,0.0,59.0,0.0,closed,fieldturf,ATL,TB,22,35,3.5,51.5,0,0,0.004228406,-0.08610694,4.216152,36.0,0.5,11.0
2019_13_BUF_DAL,2019,13,BUF,DAL,D.Singletary,00-0035250,14.0,63.0,0.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,0,-0.035381567,-0.09160473,4.068796,79.5,0.25,16.0
2019_13_BUF_DAL,2019,13,BUF,DAL,F.Gore,00-0023500,9.0,11.0,0.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,0,-0.035381567,-0.09160473,4.068796,29.75,0.0,10.5
2019_13_BUF_DAL,2019,13,BUF,DAL,J.Allen,00-0034857,10.0,43.0,1.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,0,-0.035381567,-0.09160473,4.068796,38.0,1.0,7.5
2019_13_BUF_DAL,2019,13,DAL,BUF,D.Prescott,00-0033077,4.0,25.0,0.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,1,-0.09559056,-0.04400823,4.25,17.75,0.5,4.25
2019_13_BUF_DAL,2019,13,DAL,BUF,E.Elliott,00-0033045,12.0,71.0,0.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,1,-0.09559056,-0.04400823,4.25,79.25,0.25,20.0
2019_13_BUF_DAL,2019,13,DAL,BUF,T.Pollard,00-0035261,3.0,7.0,0.0,0.0,59.0,0.0,closed,fieldturf,DAL,BUF,15,26,6.5,46.5,0,1,-0.09559056,-0.04400823,4.25,20.0,0.0,4.5
2019_13_CHI_DET,2019,13,CHI,DET,D.Montgomery,00-0035685,16.0,75.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,24,-5.5,37.5,1,0,0.023018535,-0.07542528,4.076923,38.25,0.5,14.5
2019_13_CHI_DET,2019,13,CHI,DET,M.Trubisky,00-0033869,4.0,4.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,24,-5.5,37.5,1,0,0.023018535,-0.07542528,4.076923,11.75,0.25,4.25
2019_13_CHI_DET,2019,13,CHI,DET,T.Cohen,00-0033556,3.0,9.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,24,-5.5,37.5,1,0,0.023018535,-0.07542528,4.076923,21.75,0.0,5.5
2019_13_CHI_DET,2019,13,DET,CHI,B.Scarbrough,00-0034432,21.0,83.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,24,-5.5,37.5,1,1,-0.06527873,-0.1251457,3.942029,76.5,0.5,16.0
2019_13_CHI_DET,2019,13,DET,CHI,T.Johnson,00-0035537,3.0,12.0,0.0,0.0,59.0,0.0,dome,fieldturf,DET,CHI,20,24,-5.5,37.5,1,1,-0.06527873,-0.1251457,3.942029,20.25,0.0,6.25
2019_13_CLE_PIT,2019,13,CLE,PIT,K.Hunt,00-0033923,7.0,46.0,0.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,0,-0.11713836,-0.17722495,3.7943723,37.25,0.25,8.0
2019_13_CLE_PIT,2019,13,CLE,PIT,N.Chubb,00-0034791,16.0,58.0,0.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,0,-0.11713836,-0.17722495,3.7943723,94.75,0.25,22.0
2019_13_CLE_PIT,2019,13,PIT,CLE,B.Snell Jr.,00-0035217,16.0,63.0,1.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,1,0.0040164627,0.018238563,5.0,48.0,0.0,11.5
2019_13_CLE_PIT,2019,13,PIT,CLE,D.Hodges,00-0035577,5.0,2.0,0.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,1,0.0040164627,0.018238563,5.0,4.5,0.0,3.0
2019_13_CLE_PIT,2019,13,PIT,CLE,J.Samuels,00-0034331,7.0,32.0,0.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,1,0.0040164627,0.018238563,5.0,16.75,0.0,7.5
2019_13_CLE_PIT,2019,13,PIT,CLE,K.Whyte Jr.,00-0035596,3.0,10.0,0.0,0.0,46.0,6.0,outdoors,grass,PIT,CLE,20,13,-1.0,40.0,0,1,0.0040164627,0.018238563,5.0,43.0,0.0,6.0
2019_13_GB_NYG,2019,13,GB,NYG,A.Jones,00-0033293,11.0,18.0,0.0,0.0,32.0,10.0,outdoors,fieldturf,NYG,GB,13,31,-6.5,43.5,0,0,0.02438187,-0.12328369,3.8635395,57.0,0.75,11.75
2019_13_GB_NYG,2019,13,GB,NYG,A.Rodgers,00-0023459,3.0,24.0,0.0,0.0,32.0,10.0,outdoors,fieldturf,NYG,GB,13,31,-6.5,43.5,0,0,0.02438187,-0.12328369,3.8635395,12.75,0.0,4.0
2019_13_GB_NYG,2019,13,GB,NYG,J.Williams,00-0033948,10.0,41.0,0.0,0.0,32.0,10.0,outdoors,fieldturf,NYG,GB,13,31,-6.5,43.5,0,0,0.02438187,-0.12328369,3.8635395,33.75,0.25,8.5
2019_13_GB_NYG,2019,13,NYG,GB,D.Jones,00-0035710,5.0,6.0,0.0,0.0,32.0,10.0,outdoors,fieldturf,NYG,GB,13,31,-6.5,43.5,0,1,-0.034621768,0.007658798,4.673966,30.5,0.0,4.25
2019_13_GB_NYG,2019,13,NYG,GB,S.Barkley,00-0034844,19.0,83.0,0.0,0.0,32.0,10.0,outdoors,fieldturf,NYG,GB,13,31,-6.5,43.5,0,1,-0.034621768,0.007658798,4.673966,38.0,0.0,15.75
2019_13_LAC_DEN,2019,13,DEN,LAC,D.Lock,00-0035704,3.0,15.0,0.0,0.0,33.0,7.0,outdoors,grass,DEN,LAC,23,20,-4.5,39.0,0,1,0.015132641,-0.030986577,4.207459,,,
2019_13_LAC_DEN,2019,13,DEN,LAC,P.Lindsay,00-0034109,17.0,58.0,0.0,0.0,33.0,7.0,outdoors,grass,DEN,LAC,23,20,-4.5,39.0,0,1,0.015132641,-0.030986577,4.207459,68.75,0.25,13.0
2019_13_LAC_DEN,2019,13,DEN,LAC,R.Freeman,00-0034838,5.0,11.0,0.0,0.0,33.0,7.0,outdoors,grass,DEN,LAC,23,20,-4.5,39.0,0,1,0.015132641,-0.030986577,4.207459,30.25,0.5,8.75
2019_13_LAC_DEN,2019,13,LAC,DEN,A.Ekeler,00-0033699,9.0,16.0,0.0,0.0,33.0,7.0,outdoors,grass,DEN,LAC,23,20,-4.5,39.0,0,0,-0.021861833,-0.058552206,4.185446,29.0,0.0,6.5
2019_13_LAC_DEN,2019,13,LAC,DEN,M.Gordon,00-0032144,20.0,99.0,0.0,0.0,33.0,7.0,outdoors,grass,DEN,LAC,23,20,-4.5,39.0,0,0,-0.021861833,-0.058552206,4.185446,72.0,1.0,16.0
2019_13_LA_ARI,2019,13,ARI,LA,D.Johnson,00-0032187,4.0,15.0,0.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,1,-0.038270358,-0.08534758,4.074324,41.75,0.25,11.25
2019_13_LA_ARI,2019,13,ARI,LA,K.Drake,00-0033118,13.0,31.0,0.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,1,-0.038270358,-0.08534758,4.074324,58.25,0.25,11.75
2019_13_LA_ARI,2019,13,ARI,LA,K.Murray,00-0035228,4.0,28.0,1.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,1,-0.038270358,-0.08534758,4.074324,41.75,0.25,6.5
2019_13_LA_ARI,2019,13,LA,ARI,D.Henderson,00-0035664,4.0,17.0,0.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,0,0.044270664,-0.09791238,4.3781323,30.75,0.0,8.0
2019_13_LA_ARI,2019,13,LA,ARI,M.Brown,00-0031806,6.0,30.0,0.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,0,0.044270664,-0.09791238,4.3781323,19.75,0.25,6.5
2019_13_LA_ARI,2019,13,LA,ARI,T.Gurley,00-0032241,19.0,95.0,1.0,0.0,59.0,0.0,closed,grass,ARI,LA,7,34,-2.5,47.0,0,0,0.044270664,-0.09791238,4.3781323,59.0,0.5,13.25
2019_13_MIN_SEA,2019,13,MIN,SEA,A.Mattison,00-0034972,4.0,22.0,0.0,0.0,51.0,1.0,outdoors,fieldturf,SEA,MIN,37,30,2.5,48.0,0,0,-0.00908191,-0.007270112,4.8530927,31.0,0.0,6.75
2019_13_MIN_SEA,2019,13,MIN,SEA,D.Cook,00-0033893,9.0,29.0,1.0,0.0,51.0,1.0,outdoors,fieldturf,SEA,MIN,37,30,2.5,48.0,0,0,-0.00908191,-0.007270112,4.8530927,73.0,0.75,20.25
2019_13_MIN_SEA,2019,13,SEA,MIN,C.Carson,00-0033594,23.0,102.0,1.0,0.0,51.0,1.0,outdoors,fieldturf,SEA,MIN,37,30,2.5,48.0,0,1,-0.07116779,-0.12323929,4.277228,77.5,0.5,17.25
2019_13_MIN_SEA,2019,13,SEA,MIN,R.Penny,00-0034750,15.0,74.0,1.0,0.0,51.0,1.0,outdoors,fieldturf,SEA,MIN,37,30,2.5,48.0,0,1,-0.07116779,-0.12323929,4.277228,53.5,0.25,8.0
2019_13_MIN_SEA,2019,13,SEA,MIN,R.Wilson,00-0029263,4.0,13.0,0.0,0.0,51.0,1.0,outdoors,fieldturf,SEA,MIN,37,30,2.5,48.0,0,1,-0.07116779,-0.12323929,4.277228,24.75,0.0,4.0
2019_13_NE_HOU,2019,13,HOU,NE,C.Hyde,00-0031045,10.0,17.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,1,-0.1883551,-0.1214679,4.186301,93.75,0.25,15.75
2019_13_NE_HOU,2019,13,HOU,NE,D.Johnson,00-0032257,9.0,36.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,1,-0.1883551,-0.1214679,4.186301,19.0,0.25,5.25
2019_13_NE_HOU,2019,13,HOU,NE,D.Watson,00-0033537,4.0,-1.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,1,-0.1883551,-0.1214679,4.186301,26.25,0.0,5.75
2019_13_NE_HOU,2019,13,NE,HOU,J.White,00-0031062,14.0,79.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,0,0.030161716,-0.03010075,4.806452,21.0,0.25,6.5
2019_13_NE_HOU,2019,13,NE,HOU,R.Burkhead,00-0030288,3.0,15.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,0,0.030161716,-0.03010075,4.806452,20.75,0.25,5.75
2019_13_NE_HOU,2019,13,NE,HOU,S.Michel,00-0034845,10.0,45.0,0.0,0.0,59.0,0.0,closed,grass,HOU,NE,28,22,-3.5,47.0,0,0,0.030161716,-0.03010075,4.806452,52.5,0.0,13.75
2019_13_NO_ATL,2019,13,ATL,NO,B.Hill,00-0033567,4.0,13.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,NO,18,26,-7.0,48.0,0,1,-0.054271657,-0.14967379,4.2347827,33.5,0.25,11.75
2019_13_NO_ATL,2019,13,ATL,NO,D.Freeman,00-0031285,17.0,51.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,NO,18,26,-7.0,48.0,0,1,-0.054271657,-0.14967379,4.2347827,46.0,0.0,12.25
2019_13_NO_ATL,2019,13,ATL,NO,M.Ryan,00-0026143,3.0,21.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,NO,18,26,-7.0,48.0,0,1,-0.054271657,-0.14967379,4.2347827,11.25,0.5,3.25
2019_13_NO_ATL,2019,13,NO,ATL,A.Kamara,00-0033906,11.0,61.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,NO,18,26,-7.0,48.0,0,0,0.004228406,-0.08610694,4.216152,46.0,0.0,9.75
2019_13_NO_ATL,2019,13,NO,ATL,L.Murray,00-0030513,4.0,2.0,0.0,0.0,59.0,0.0,closed,fieldturf,ATL,NO,18,26,-7.0,48.0,0,0,0.004228406,-0.08610694,4.216152,51.25,0.5,10.75
2019_13_NYJ_CIN,2019,13,CIN,NYJ,A.Dalton,00-0027973,5.0,-4.0,0.0,0.0,46.0,15.0,outdoors,grass,CIN,NYJ,22,6,-2.5,43.0,0,1,-0.046172634,-0.16944385,3.326139,15.25,0.25,3.5
2019_13_NYJ_CIN,2019,13,CIN,NYJ,J.Mixon,00-0033897,19.0,44.0,1.0,0.0,46.0,15.0,outdoors,grass,CIN,NYJ,22,6,-2.5,43.0,0,1,-0.046172634,-0.16944385,3.326139,86.25,0.25,20.0
2019_13_NYJ_CIN,2019,13,NYJ,CIN,B.Powell,00-0028064,4.0,14.0,0.0,0.0,46.0,15.0,outdoors,grass,CIN,NYJ,22,6,-2.5,43.0,0,0,0.055718217,-0.00069801294,4.7083335,20.75,0.0,5.75
2019_13_NYJ_CIN,2019,13,NYJ,CIN,L.Bell,00-0030496,10.0,32.0,0.0,0.0,46.0,15.0,outdoors,grass,CIN,NYJ,22,6,-2.5,43.0,0,0,0.055718217,-0.00069801294,4.7083335,52.0,0.5,16.25
2019_13_OAK_KC,2019,13,KC,LV,D.Thompson,00-0035148,11.0,44.0,1.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,1,0.086289905,-0.07153245,3.8765433,8.0,0.0,3.0
2019_13_OAK_KC,2019,13,KC,LV,D.Williams,00-0034301,6.0,13.0,0.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,1,0.086289905,-0.07153245,3.8765433,35.25,0.75,9.75
2019_13_OAK_KC,2019,13,KC,LV,L.McCoy,00-0027029,5.0,10.0,1.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,1,0.086289905,-0.07153245,3.8765433,35.5,0.25,7.75
2019_13_OAK_KC,2019,13,KC,LV,P.Mahomes,00-0033873,3.0,25.0,1.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,1,0.086289905,-0.07153245,3.8765433,34.75,0.0,4.5
2019_13_OAK_KC,2019,13,LV,KC,D.Carr,00-0031280,3.0,7.0,0.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,0,-0.034097232,0.040144917,4.9302883,2.75,0.25,3.75
2019_13_OAK_KC,2019,13,LV,KC,J.Jacobs,00-0035700,17.0,104.0,0.0,0.0,36.0,20.0,outdoors,astroturf,KC,OAK,40,9,11.5,49.5,0,0,-0.034097232,0.040144917,4.9302883,84.25,0.75,19.25
2019_13_PHI_MIA,2019,13,MIA,PHI,K.Ballage,00-0034799,3.0,0.0,0.0,0.0,82.0,15.0,outdoors,grass,MIA,PHI,37,31,-10.5,45.0,0,1,-0.029076105,-0.16060326,4.0849857,21.0,0.25,10.75
2019_13_PHI_MIA,2019,13,MIA,PHI,P.Laird,00-0035342,10.0,5.0,1.0,0.0,82.0,15.0,outdoors,grass,MIA,PHI,37,31,-10.5,45.0,0,1,-0.029076105,-0.16060326,4.0849857,20.0,0.0,3.0
2019_13_PHI_MIA,2019,13,MIA,PHI,R.Fitzpatrick,00-0023682,3.0,2.0,0.0,0.0,82.0,15.0,outdoors,grass,MIA,PHI,37,31,-10.5,45.0,0,1,-0.029076105,-0.16060326,4.0849857,21.75,0.5,4.75
2019_13_PHI_MIA,2019,13,PHI,MIA,M.Sanders,00-0035243,17.0,83.0,0.0,0.0,82.0,15.0,outdoors,grass,MIA,PHI,37,31,-10.5,45.0,0,0,0.09040737,-0.018415213,4.4659796,54.25,0.25,9.25
2019_13_SF_BAL,2019,13,BAL,SF,G.Edwards,00-0034184,6.0,15.0,0.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,1,-0.1183586,-0.117228694,4.4937654,52.75,0.5,8.25
2019_13_SF_BAL,2019,13,BAL,SF,L.Jackson,00-0034796,16.0,101.0,1.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,1,-0.1183586,-0.117228694,4.4937654,75.0,0.75,10.25
2019_13_SF_BAL,2019,13,BAL,SF,M.Ingram II,00-0027966,15.0,59.0,0.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,1,-0.1183586,-0.117228694,4.4937654,77.0,0.5,13.0
2019_13_SF_BAL,2019,13,SF,BAL,J.Garoppolo,00-0031345,3.0,5.0,0.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,0,-0.06978491,-0.06488724,4.394118,5.75,0.25,4.0
2019_13_SF_BAL,2019,13,SF,BAL,R.Mostert,00-0031687,19.0,146.0,1.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,0,-0.06978491,-0.06488724,4.394118,36.5,0.5,6.75
2019_13_SF_BAL,2019,13,SF,BAL,T.Coleman,00-0032058,5.0,6.0,0.0,0.0,40.0,13.0,outdoors,grass,BAL,SF,20,17,5.5,45.0,0,0,-0.06978491,-0.06488724,4.394118,29.0,0.25,11.0
2019_13_TB_JAX,2019,13,JAX,TB,L.Fournette,00-0033856,14.0,38.0,0.0,0.0,77.0,15.0,outdoors,grass,JAX,TB,11,28,-3.0,46.5,0,1,-0.03681219,-0.18192542,3.262431,59.0,0.5,15.5
2019_13_TB_JAX,2019,13,TB,JAX,J.Winston,00-0031503,6.0,20.0,0.0,0.0,77.0,15.0,outdoors,grass,JAX,TB,11,28,-3.0,46.5,0,0,0.036399666,0.009181372,5.124138,36.0,0.0,5.5
2019_13_TB_JAX,2019,13,TB,JAX,P.Barber,00-0032741,18.0,44.0,2.0,0.0,77.0,15.0,outdoors,grass,JAX,TB,11,28,-3.0,46.5,0,0,0.036399666,0.009181372,5.124138,27.5,0.25,9.0
2019_13_TB_JAX,2019,13,TB,JAX,R.Jones,00-0034816,6.0,8.0,0.0,0.0,77.0,15.0,outdoors,grass,JAX,TB,11,28,-3.0,46.5,0,0,0.036399666,0.009181372,5.124138,40.0,0.75,11.25
2019_13_TEN_IND,2019,13,IND,TEN,J.Wilkins,00-0034400,11.0,47.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,TEN,17,31,-1.0,41.5,0,1,-0.037808668,-0.110775135,4.028916,15.75,0.0,4.25
2019_13_TEN_IND,2019,13,IND,TEN,J.Williams,00-0032975,8.0,14.0,0.0,0.0,59.0,0.0,closed,fieldturf,IND,TEN,17,31,-1.0,41.5,0,1,-0.037808668,-0.110775135,4.028916,60.25,0.25,11.5
