team,season,week,l5_qb_epa
LA,2022,2,-1.8810261726379394
LA,2022,3,-0.09433088302612305
LA,2022,4,3.880951404571533
LA,2022,5,-0.08255949020385742
LA,2022,6,-5.473860073089599
LA,2022,8,-1.5147345066070557
LA,2022,9,-2.7261793196201323
LA,2022,10,-5.683561140298844
LA,2022,11,-5.47202644944191
LA,2022,12,-1.6891864836215973
LA,2022,13,-4.919228988885879
LA,2022,14,-6.5999963760375975
LA,2022,15,-5.27736976146698
LA,2022,16,-3.6100292444229125
LA,2022,17,-1.7285974740982055
LA,2022,18,-1.4211120843887328
LA,2023,1,-2.1221004724502563
LA,2023,2,1.627716875076294
LA,2023,3,1.2981148719787599
LA,2023,4,-3.1704815864562987
LA,2023,5,1.4169108390808105
LA,2023,6,3.204817771911621
LA,2023,7,-0.27696843147277833
LA,2023,8,0.0227020263671875
LA,2023,9,0.7079172134399414
LA,2023,11,-4.486123085021973
LA,2023,12,-4.893833827972412
LA,2023,13,-2.907197618484497
LA,2023,14,-1.1252047538757324
LA,2023,15,1.1802841186523438
LA,2023,16,5.674401378631591
LA,2023,17,9.59626817703247
LA,2023,18,7.135421252250671
LA,2024,1,7.484567141532898
LA,2024,2,7.082105231285095
LA,2024,3,3.275239443778992
LA,2024,4,0.9499597787857056
LA,2024,5,0.5018353223800659
LA,2024,7,-2.7045984506607055
LA,2024,8,-5.062460732460022
LA,2024,9,0.3475133657455444
LA,2024,10,0.4405729055404663
LA,2024,11,-0.6952149868011475
LA,2024,12,4.298606729507446
LA,2024,13,6.767912435531616
LA,2024,14,3.6496546864509583
LA,2024,15,7.787789118289948
LA,2024,16,8.012395918369293
LA,2024,17,5.4493932843208315
LA,2024,18,4.334214270114899
LAC,2010,3,12.334701538085938
LAC,2010,4,13.091418902079264
LAC,2010,5,13.617822885513306
LAC,2010,6,12.702423858642579
LAC,2010,7,10.24554386138916
LAC,2010,8,9.268697166442871
LAC,2010,9,10.054747009277344
LAC,2010,11,11.018867492675781
LAC,2010,12,12.001963424682618
LAC,2010,13,14.084393787384034
LAC,2010,14,11.339242029190064
LAC,2010,15,10.007834100723267
LAC,2010,16,10.0631338596344
LAC,2010,17,7.512282848358154
LAC,2011,1,7.191591596603393
LAC,2011,2,8.713010120391846
LAC,2011,3,9.516439723968507
LAC,2011,4,5.45255737118423
LAC,2011,5,7.5549796562641856
LAC,2011,7,5.860102460905909
LAC,2011,8,3.2928577404469253
LAC,2011,9,1.470993135496974
LAC,2011,10,1.0507498264312745
LAC,2011,11,-2.2653619289398192
LAC,2011,12,1.2282728672027587
LAC,2011,13,1.4228434085845947
LAC,2011,14,4.309962797164917
LAC,2011,15,6.458584117889404
LAC,2011,16,11.934875583648681
LAC,2011,17,8.067123413085938
LAC,2012,1,14.351480960845947
LAC,2012,2,11.756692028045654
LAC,2012,3,13.251332187652588
LAC,2012,4,7.080840587615967
LAC,2012,5,9.137924480438233
LAC,2012,6,4.6257445335388185
LAC,2012,8,-0.7070834159851074
LAC,2012,9,-4.958932304382325
LAC,2012,10,-1.4624603271484375
LAC,2012,11,-0.3238640785217285
LAC,2012,12,-2.565554714202881
LAC,2012,13,-0.047080039978027344
LAC,2012,14,-1.1591504096984864
LAC,2012,15,-1.442609977722168
LAC,2012,16,-6.242054557800293
LAC,2012,17,-4.345565629005432
LAC,2013,1,-1.3266083955764771
LAC,2013,2,1.250928807258606
LAC,2013,3,5.644859337806702
LAC,2013,4,10.054274868965148
LAC,2013,5,11.754970121383668
LAC,2013,6,12.616137838363647
LAC,2013,7,13.540227890014648
LAC,2013,9,11.376677322387696
LAC,2013,10,11.708923244476319
LAC,2013,11,10.689832496643067
LAC,2013,12,8.099493288993836
LAC,2013,13,11.846248030662537
LAC,2013,14,9.345688700675964
LAC,2013,15,10.483319926261903
LAC,2013,16,12.271372961997987
LAC,2013,17,12.991477012634277
LAC,2014,1,8.870613098144531
LAC,2014,2,7.755146169662476
LAC,2014,3,8.161896085739135
LAC,2014,4,7.58054747581482
LAC,2014,5,10.930095148086547
LAC,2014,6,12.684612703323364
LAC,2014,7,16.060189056396485
LAC,2014,8,12.950704216957092
LAC,2014,9,12.34685022830963
LAC,2014,11,5.911771607398987
LAC,2014,12,1.9365775346755982
LAC,2014,13,-1.6184699013829231
LAC,2014,14,2.0460579678416253
LAC,2014,15,-0.9881060793995857
LAC,2014,16,0.5519462868571281
LAC,2014,17,2.2794236943125723
LAC,2015,1,0.9537137031555176
LAC,2015,2,-0.5003249168395996
LAC,2015,3,1.5735336780548095
LAC,2015,4,-0.1486525535583496
LAC,2015,5,1.9677885532379151
LAC,2015,6,4.004560422897339
LAC,2015,7,5.5046985149383545
LAC,2015,8,4.384838104248047
LAC,2015,9,10.170105171203613
LAC,2015,11,8.33880681991577
LAC,2015,12,5.679124546051026
LAC,2015,13,4.080106449127197
LAC,2015,14,2.1634108543396
LAC,2015,15,-1.1339728951454162
LAC,2015,16,1.5038234114646911
LAC,2015,17,4.784896123409271
LAC,2016,1,1.1179206252098084
LAC,2016,2,5.33497918844223
LAC,2016,3,6.567838287353515
LAC,2016,4,4.622132301330566
LAC,2016,5,4.95076265335083
LAC,2016,6,9.740383720397949
LAC,2016,7,8.439940977096558
LAC,2016,8,8.658380842208862
LAC,2016,9,2.9193631649017333
LAC,2016,10,3.8673867702484133
LAC,2016,12,-1.462219476699829
LAC,2016,13,-0.5336415290832519
LAC,2016,14,-2.768615388870239
LAC,2016,15,-0.10153450965881347
LAC,2016,16,-2.2059963226318358
LAC,2016,17,1.5625547409057616
LAC,2017,1,0.6531619548797607
LAC,2017,2,1.8953302383422852
LAC,2017,3,5.8035078048706055
LAC,2017,4,3.2577352046966555
LAC,2017,5,3.529127264022827
LAC,2017,6,3.8509057998657226
LAC,2017,7,4.909959220886231
LAC,2017,8,2.781764042377472
LAC,2017,10,5.399585735797882
LAC,2017,11,3.1247998654842375
LAC,2017,12,4.248082584142685
LAC,2017,13,8.930669540166855
LAC,2017,14,11.80448849797249
LAC,2017,15,13.538957339525222
LAC,2017,16,12.250817775726318
LAC,2017,17,11.628012943267823
LAC,2018,1,9.145311450958252
LAC,2018,2,9.300242519378662
LAC,2018,3,10.534620189666748
LAC,2018,4,13.71669044494629
LAC,2018,5,11.92546911239624
LAC,2018,6,11.971742153167725
LAC,2018,7,9.684727478027344
LAC,2018,9,9.327705764770508
LAC,2018,10,8.99288969039917
LAC,2018,11,10.839702606201172
LAC,2018,12,9.818313026428223
LAC,2018,13,11.604738712310791
LAC,2018,14,11.67101411819458
LAC,2018,15,10.892218399047852
LAC,2018,16,10.580919170379639
LAC,2018,17,5.714575862884521
LAC,2019,1,3.0534731209278108
LAC,2019,2,1.4134126007556915
LAC,2019,3,0.8759637773036957
LAC,2019,4,0.5834447801113128
LAC,2019,5,6.724893563985825
LAC,2019,6,3.4061421036720274
LAC,2019,7,2.957992136478424
LAC,2019,8,5.593617725372314
LAC,2019,9,4.653066861629486
LAC,2019,10,2.5290125250816344
LAC,2019,11,3.3630077719688414
LAC,2019,13,1.5524084448814393
LAC,2019,14,-0.47663227319717405
LAC,2019,15,4.668428230285644
LAC,2019,16,1.6009651184082032
LAC,2019,17,4.970983982086182
LAC,2020,1,7.430669498443604
LAC,2020,2,6.601864263415337
LAC,2020,3,2.1092113703489304
LAC,2020,4,3.4704813927412035
LAC,2020,5,5.275157544016838
LAC,2020,7,4.7816928833723065
LAC,2020,8,7.7487026929855345
LAC,2020,9,8.220759558677674
LAC,2020,10,9.9981764793396
LAC,2020,11,6.184891986846924
LAC,2020,12,8.421057224273682
LAC,2020,13,6.518109226226807
LAC,2020,14,0.024806785583496093
LAC,2020,15,-0.9632608413696289
LAC,2020,16,4.533240890502929
LAC,2020,17,0.7093740224838256
LAC,2021,1,3.636235213279724
LAC,2021,2,11.200089621543885
LAC,2021,3,10.882750868797302
LAC,2021,4,9.502334189414977
LAC,2021,5,10.798490142822265
LAC,2021,6,10.08680419921875
LAC,2021,8,5.1813514709472654
LAC,2021,9,2.9099637985229494
LAC,2021,10,4.238620758056641
LAC,2021,11,1.887855052947998
LAC,2021,12,1.6698800086975099
LAC,2021,13,4.295930862426758
LAC,2021,14,8.06528606414795
LAC,2021,15,6.571076202392578
LAC,2021,16,7.166646194458008
LAC,2021,17,5.936326217651367
LAC,2021,18,9.115186023712159
LAC,2022,1,9.860390949249268
LAC,2022,2,9.981218242645264
LAC,2022,3,10.5409592628479
LAC,2022,4,6.936700344085693
LAC,2022,5,7.304429340362549
LAC,2022,6,5.221841621398926
LAC,2022,7,-0.9123092651367187
LAC,2022,9,-2.8057997703552244
LAC,2022,10,0.0015069007873535155
LAC,2022,11,-4.678638458251953
LAC,2022,12,-4.216089153289795
LAC,2022,13,-0.6488417625427246
LAC,2022,14,1.3217667579650878
LAC,2022,15,0.6636501550674438
LAC,2022,16,0.4934151887893677
LAC,2022,17,-1.445022463798523
LAC,2022,18,0.1777718782424927
LAC,2023,1,3.371399998664856
LAC,2023,2,2.7855603218078615
LAC,2023,3,6.1448899269104
LAC,2023,4,11.036069202423096
LAC,2023,6,8.256129455566406
LAC,2023,7,5.128578132390976
LAC,2023,8,5.484837001562118
LAC,2023,9,7.049361079931259
LAC,2023,10,1.4267210423946382
LAC,2023,11,5.07965254187584
LAC,2023,12,6.132859992980957
LAC,2023,13,3.643288803100586
LAC,2023,14,0.627348804473877
LAC,2023,15,0.6054320335388184
LAC,2023,16,-4.376264476776123
LAC,2023,17,-5.605270290374756
LAC,2023,18,-3.3635546207427978
LAC,2024,1,-6.802397108078003
LAC,2024,2,-6.433339357376099
LAC,2024,3,-4.082508635520935
LAC,2024,4,-3.5534533262252808
LAC,2024,6,-3.823640513420105
LAC,2024,7,0.8367787599563599
LAC,2024,8,4.46198160648346
LAC,2024,9,4.605137920379638
LAC,2024,10,4.557905983924866
LAC,2024,11,6.901683783531189
LAC,2024,12,5.678354358673095
LAC,2024,13,2.6604777574539185
LAC,2024,14,0.9803462743759155
LAC,2024,15,2.346647596359253
LAC,2024,16,-1.8389896869659423
LAC,2024,17,0.014252686500549316
LAC,2024,18,4.307503700256348
LV,2010,3,-2.703260064125061
LV,2010,4,-1.6841978927453358
LV,2010,5,-2.1102994605898857
LV,2010,6,0.07060499787330628
LV,2010,7,-0.3321619927883148
LV,2010,8,1.468205600976944
LV,2010,9,4.561514854431152
LV,2010,11,4.304224109649658
LV,2010,12,0.5146334648132325
LV,2010,13,1.9084027290344239
LV,2010,14,-0.4377386808395386
LV,2010,15,-1.073203158378601
LV,2010,16,0.23765275478363038
LV,2010,17,0.6904148817062378
LV,2011,1,2.63437077999115
LV,2011,2,1.8339184284210206
LV,2011,3,3.5054962635040283
LV,2011,4,2.8908859968185423
LV,2011,5,5.3675765752792355
LV,2011,6,3.42212769985199
LV,2011,7,4.067073845863343
LV,2011,9,-3.18378369808197
LV,2011,10,-0.9743857860565186
LV,2011,11,0.9435167789459229
LV,2011,12,2.866414022445679
LV,2011,13,2.3033124446868896
LV,2011,14,5.10859522819519
LV,2011,15,1.7339577198028564
LV,2011,16,0.9841278553009033
LV,2011,17,1.041116762161255
LV,2012,1,4.569497585296631
LV,2012,2,5.748457050323486
LV,2012,3,8.100369071960449
LV,2012,4,7.3794458389282225
LV,2012,6,5.673962736129761
LV,2012,7,2.7176393985748293
LV,2012,8,0.903034257888794
LV,2012,9,0.8002656459808349
LV,2012,10,-0.41096335649490356
LV,2012,11,1.528847348690033
LV,2012,12,0.380036199092865
LV,2012,13,-2.0726197838783262
LV,2012,14,-0.966421377658844
LV,2012,15,-0.5126727104187012
LV,2012,16,-1.2625658988952637
LV,2013,4,-2.2218753814697267
LV,2013,9,-1.9598155975341798
LV,2013,11,-3.888893689215183
LV,2013,12,-4.717570413649082
LV,2013,13,-4.878222574293614
LV,2013,14,-1.4390928402543068
LV,2013,15,2.9267666682600977
LV,2013,16,1.8153733968734742
LV,2014,1,1.0681523323059081
LV,2014,2,-0.5584978103637696
LV,2014,3,-3.2046788215637205
LV,2014,4,-4.569864493608475
LV,2014,6,-3.541766256093979
LV,2014,7,-0.2839315354824066
LV,2014,8,0.3104410707950592
LV,2014,9,2.305537086725235
LV,2014,10,1.0407848238945008
LV,2014,11,-1.6438419818878174
LV,2014,12,-5.5225996494293215
LV,2014,13,-4.782706034183502
LV,2014,14,-9.324305689334869
LV,2014,15,-5.315742552280426
LV,2014,16,-5.908358633518219
LV,2014,17,-3.993723523616791
LV,2015,1,-6.618770003318787
LV,2015,2,-3.5374901056289674
LV,2015,3,-3.547261452674866
LV,2015,4,2.969493842124939
LV,2015,5,2.509019899368286
LV,2015,7,2.2698267459869386
LV,2015,8,5.458493709564209
LV,2015,9,6.134232234954834
LV,2015,10,4.448137283325195
LV,2015,11,3.810026741027832
LV,2015,12,6.4376898288726805
LV,2015,13,7.053337717056275
LV,2015,14,-1.1835439205169678
LV,2015,15,-4.51681694984436
LV,2015,16,-7.8277841091156
LV,2015,17,-8.731549739837646
LV,2016,1,-13.356325340270995
LV,2016,2,-6.14835205078125
LV,2016,3,-2.5446279525756834
LV,2016,4,2.7870798110961914
LV,2016,5,5.454054164886474
LV,2016,6,7.980273056030273
LV,2016,7,4.039323234558106
LV,2016,8,2.66406135559082
LV,2016,9,4.442375373840332
LV,2016,11,2.517382287979126
LV,2016,12,3.8678675174713133
LV,2016,13,7.624820947647095
LV,2016,14,8.803013277053832
LV,2016,15,2.2809328556060793
LV,2016,16,3.381564140319824
LV,2016,17,3.2271886825561524
LV,2017,1,-1.3323633193969726
LV,2017,2,-1.0345224380493163
LV,2017,3,5.864610099792481
LV,2017,4,0.44703006744384766
LV,2017,5,-1.8159354507923127
LV,2017,6,0.3363397061824799
LV,2017,7,-3.0848362505435944
LV,2017,8,-2.382902580499649
LV,2017,9,2.1311770141124726
LV,2017,11,4.56766185760498
LV,2017,12,4.895807245373726
LV,2017,13,7.6378826886415485
LV,2017,14,5.932970121502876
LV,2017,15,4.445404008030891
LV,2017,16,2.4763549357652663
LV,2017,17,-0.6015738487243653
LV,2018,1,-1.883902257680893
LV,2018,2,-6.794479650259018
LV,2018,3,-3.223649686574936
LV,2018,4,-1.7781132638454438
LV,2018,5,1.7885627806186677
LV,2018,6,1.9288146048784256
LV,2018,8,1.6712910681962967
LV,2018,9,2.196105292439461
LV,2018,10,-0.24278859794139862
LV,2018,11,-3.1091781586408613
LV,2018,12,-3.100443202257156
LV,2018,13,-1.0945046722888947
LV,2018,14,-1.1295171082019806
LV,2018,15,1.9704930007457733
LV,2018,16,3.4022617042064667
LV,2018,17,4.1799163818359375
LV,2019,1,1.711887741088867
LV,2019,2,2.677294921875
LV,2019,3,-2.414836311340332
LV,2019,4,-1.4910714477300644
LV,2019,5,-0.8288896888494491
LV,2019,7,3.8557189613580705
LV,2019,8,4.011104169487953
LV,2019,9,9.515011182427406
LV,2019,10,11.927538299560547
LV,2019,11,11.365388965606689
LV,2019,12,11.316604232788086
LV,2019,13,6.23358039855957
LV,2019,14,2.3416975021362303
LV,2019,15,1.083500289916992
LV,2019,16,1.0628225326538085
LV,2019,17,2.579979991912842
LV,2020,1,6.119213581085205
LV,2020,2,9.218493747711182
LV,2020,3,10.921194934844971
LV,2020,4,9.56231517791748
LV,2020,5,8.677190589904786
LV,2020,7,9.991099548339843
LV,2020,8,6.614369297027588
LV,2020,9,3.962275815010071
LV,2020,10,4.666914582252502
LV,2020,11,3.252329707145691
LV,2020,12,3.116435694694519
LV,2020,13,-0.9172733545303344
LV,2020,14,0.9955741405487061
LV,2020,15,1.4711796283721923
LV,2020,16,2.552644157409668
LV,2020,17,-0.7215299561619759
LV,2021,1,5.932103352248669
LV,2021,2,5.712853436172009
LV,2021,3,9.107862095534802
LV,2021,4,8.747591118514539
LV,2021,5,7.256471347808838
LV,2021,6,4.18804349899292
LV,2021,7,5.563674068450927
LV,2021,9,5.107686519622803
LV,2021,10,2.3146565437316893
LV,2021,11,3.8258615754544736
LV,2021,12,3.7165170930325986
LV,2021,13,1.971759917587042
LV,2021,14,-1.6283430971205235
LV,2021,15,-0.7612065710127354
LV,2021,16,-0.8609000384807587
LV,2021,17,-0.12341110110282898
LV,2021,18,-0.5460278689861298
LV,2022,1,-1.466816234588623
LV,2022,2,-1.7751224994659425
LV,2022,3,-0.7597509384155273
LV,2022,4,1.5464630126953125
LV,2022,5,-0.24755873680114746
LV,2022,7,1.9615235805511475
LV,2022,8,5.308718347549439
LV,2022,9,2.022774362564087
LV,2022,10,2.346169424057007
LV,2022,11,3.595333957672119
LV,2022,12,3.6600088119506835
LV,2022,13,3.947749710083008
LV,2022,14,5.833516311645508
LV,2022,15,4.079012370109558
LV,2022,16,2.7097491025924683
LV,2022,17,0.23758447170257568
LV,2022,18,-1.241641068458557
LV,2023,1,-2.6475630044937133
LV,2023,2,0.13614368438720703
LV,2023,3,0.5173543930053711
LV,2023,4,-0.10239744186401367
LV,2023,5,-3.7020365715026857
LV,2023,6,-1.9531870126724242
LV,2023,7,-3.544342827796936
LV,2023,8,-5.849529385566711
LV,2023,9,-9.0103360414505
LV,2023,10,-5.1366054773330685
LV,2023,11,-6.95271577835083
LV,2023,12,-9.894103717803954
LV,2023,14,-6.322447681427002
LV,2023,15,-5.3318562507629395
LV,2023,16,-4.726449394226075
LV,2023,17,-5.358757781982422
LV,2023,18,-1.7480487823486328
LV,2024,1,-0.3247213363647461
LV,2024,2,3.267447805404663
LV,2024,3,0.6582046985626221
LV,2024,4,2.1821195125579833
LV,2024,5,-0.26829843521118163
LV,2024,6,-3.625463581085205
LV,2024,7,-3.9508508682250976
LV,2024,8,-8.100649356842041
LV,2024,9,-5.821400260925293
LV,2024,11,-4.876265561580658
LV,2024,12,-2.822932851314545
LV,2024,13,-4.784767806529999
LV,2024,14,1.684887421131134
LV,2024,15,-1.0406501650810243
LV,2024,16,-2.7339452743530273
LV,2024,17,-3.5773089647293093
LV,2024,18,0.8896456480026245
MIA,2010,3,-0.20444738119840622
MIA,2010,4,2.9339268257220588
MIA,2010,6,1.558943573385477
MIA,2010,7,2.5244073420763016
MIA,2010,8,3.3908456355333327
MIA,2010,9,3.727729916572571
MIA,2010,10,0.2229945421218872
MIA,2010,11,1.6501803636550902
MIA,2010,12,-2.575785422325134
MIA,2010,13,-1.0399593591690064
MIA,2010,14,-3.5320950508117677
MIA,2010,15,-4.890178585052491
MIA,2010,16,-5.098480939865112
MIA,2010,17,-2.284053075313568
MIA,2011,1,-4.3308398604393
MIA,2011,2,-0.6935242056846619
MIA,2011,3,1.2603949189186097
MIA,2011,4,1.5855786442756652
MIA,2011,6,1.0264055252075195
MIA,2011,7,-2.2935824394226074
MIA,2011,8,-5.176761150360107
MIA,2011,9,-5.122736930847168
MIA,2011,10,-2.9478590965270994
MIA,2011,11,-2.2389231100678444
MIA,2011,12,2.1754332169890405
MIA,2011,13,5.08076940625906
MIA,2011,14,6.53013030141592
MIA,2011,15,0.7760781392455101
MIA,2011,16,1.8975979328155517
